ar.L1.y,ar.L2.y,ar.L3.y,ar.L4.y,ma.L1.y,ma.L2.y,ma.L3.y,ma.L4.y,is_anomaly,window_label
-0.0961012745886457,0.9317863629614946,0.500087796069672,-0.37288041769499414,1.5738751261209827,1.1628892879461648,0.5102323303402331,0.3734198373221501,0,2250-2349
-0.06262014471692867,0.8314119785431453,0.6940180925874935,-0.49886414076749475,1.5450911842771533,1.277509548125073,0.48857790743638735,0.32816639497163663,0,2300-2399
0.12235016837994495,0.8105557002334759,0.5271617198324285,-0.4880653377857343,1.5363962078407527,1.3134853783057658,0.47096232941137334,0.3031902668103623,0,2350-2449
1.310042312779385,-0.6686040143490821,0.33203489271475983,0.012008046693180794,0.3575910504928448,0.8644692133470775,0.3793513898553809,0.5012151392083981,0,2400-2499
0.00383999026931775,1.3933416380917016,0.21976122225506797,-0.6445284160817186,1.2028791705685737,0.015763882226593355,-0.2883104302853439,0.18969212971583121,0,2450-2549
-0.07716170258672617,1.3348245658752602,0.3333672909896058,-0.6305839231020138,1.3068597050341495,0.21550672994278686,-0.20433331095096544,0.1741980986327008,0,2500-2599
0.5276883227942054,0.23896405737935394,-0.013169592296642094,0.19679489859259683,1.4734281067609438,1.6250633062527662,1.473144168301719,0.9998192501569435,0,2550-2649
0.18968070432364081,0.7907971401906722,0.29854362290216185,-0.33400699491613345,1.7766977912445256,1.6899272031392027,0.9573133581170922,0.5085887581094852,0,2600-2699
-0.3427040181713083,0.4438576761436798,0.6494844390761693,0.17719440590001542,2.323831253859785,3.037515805032375,2.322662832326598,0.9993175272220174,0,2650-2749
-0.17604522143849455,1.2746097891444021,0.33113080115476945,-0.48122303242819464,1.9452779827777351,1.5314909831903138,0.7875514717878419,0.37431450710460995,0,2700-2799
1.2304727911665552,-0.4364738731274102,0.016703677163619618,0.1669777339317625,0.3994711928369162,0.6786525420570148,0.5007826685607739,0.44266827452484925,0,2750-2849
-0.8404127741899402,0.6995843316696316,0.9439044324595379,0.19654414576286303,2.557399979904425,2.8831573323693886,1.7377763747237769,0.5423505583703524,0,2800-2899
0.27806254536941144,1.1540289399846637,-0.16594269073417678,-0.3066423647259903,1.6040042385663522,1.1592819592486008,0.7405733344205313,0.5211932713593254,0,2850-2949
-0.06550473941099057,1.2651038432395247,0.1834508173180587,-0.43301092996521634,1.942197817437829,1.7113339101231162,1.084377875184409,0.5353971090703831,0,2900-2999
0.32459260184028366,0.525552513928139,0.025619219752637704,0.07526117991042656,0.986199966560056,0.6596772348343886,0.4146515434256083,0.18308380111590286,0,2950-3049
-0.2556348907187909,0.46616575268823873,0.795969087815614,-0.07615187428471315,1.6276146192526202,1.5009199816856176,0.5427328536784426,0.2574019627641789,0,3000-3099
-0.36220181967907605,0.8601149757992692,0.6619559968102068,-0.21971067111959502,2.006192626628974,1.9065797467466514,0.8653900598753725,0.3031244216711171,0,3050-3149
-0.1797963533839845,0.03109219179115869,0.6301758944420603,0.40925884905704446,1.627918584058082,1.5757146961911423,1.0346222345186618,0.3873908296517942,0,3100-3199
-0.3955130248676243,0.1556795490485259,0.6316935128667526,0.4462093324116689,1.7791651817289276,1.6251031832734233,0.9119808045598905,0.3568469316354012,0,3150-3249
0.750617708768035,-0.016723562128978377,-0.11618086025574359,0.33573418920484976,0.9125245306111012,0.8895946975694418,0.9121993440724766,0.9997957444578586,0,3200-3299
-0.2246998374053208,1.057199651897126,0.333104646074234,-0.21170253200248207,1.9092942100154269,1.7345133463910176,1.145719691770044,0.5440942829307794,0,3250-3349
-0.30760083044817205,1.20938177559603,0.38627066529956033,-0.3232231371840125,2.0137120905397103,1.7017800462705883,0.9909257092613624,0.45687965937280406,0,3300-3399
-0.25617375506635387,1.2957938276591106,0.34004242429129217,-0.41391470202106934,2.1397770590331486,1.686563233383586,0.6876115953316927,0.2351199316855616,0,3350-3449
0.17953420474114018,0.936422167606545,0.3290600238238696,-0.46693555823640287,1.494043733371444,0.9944151916058935,0.20831400002909084,0.20923962484072955,0,3400-3499
-0.014063285715249535,1.3240499588820267,0.21129456516974343,-0.5420570464234701,1.5499578144655515,0.7937754386630688,0.2733864667706345,0.30140675997478633,0,3450-3549
0.05515736023982145,1.4119195452276359,-0.06884929373311605,-0.42924330974760566,1.4081295279032573,0.3315542374595678,-0.16985646404899654,-0.08650654498093797,0,3500-3599
0.5900065792889003,0.22725465391696084,-0.2956002530488725,0.4348924336443589,0.8903476215694592,0.791589646158527,0.7709693275662365,0.3181788136265374,0,3550-3649
1.184199799392403,0.2746990964540928,-0.8762207410705144,0.3972157008238597,0.5831338900575426,0.255535857574084,0.2896328917571631,0.29888215227161247,0,3600-3699
-0.8876856425353148,0.5087717312837018,0.9964692145942972,0.3013719807499575,2.840624729848681,3.8707052365781918,2.8397671958084767,0.999176894759256,0,3650-3749
-0.20173713977156743,1.2543262373424788,0.4430723632339519,-0.49621388749530837,1.9376521382259089,1.389473774950177,0.4638472077232083,0.168074133497128,0,3700-3799
0.8715280705788391,0.41345100995490297,-0.6548418717342548,0.34861830162734064,0.7231742785645874,0.31750963623281736,0.6763031463253563,0.33732805692299156,0,3750-3849
1.8488800890476296,0.12179084016295261,-1.8488713248483646,0.8780613546147491,-0.32902462177100095,-0.9931533773091301,0.3498542682139798,0.01902882160793044,0,3800-3899
-0.15581513232319244,1.3524648633807574,0.30917701613386844,-0.5497741853677112,1.7281176699896967,1.090157311330066,0.5322434122380527,0.36131554968617763,0,3850-3949
-0.08454032943364687,1.3882764933584002,0.1490113845062975,-0.5057253436510761,1.8548644979805882,1.2926180918069599,0.6632168701181692,0.37131312420930696,0,3900-3999
-0.1570003581486858,1.4396780472703352,0.25254198136364503,-0.5841047290053547,1.8451725791241596,1.2744005352021666,0.6609480744901536,0.3758829025154875,0,3950-4049
-0.05712326439899046,1.2122460445315888,0.2649251448729705,-0.46591481147706987,1.7277875104049198,1.1090745388104828,0.48216220403161575,0.3244490758708846,0,4000-4099
-0.22347793757335432,1.5313530857547666,0.3313536306936324,-0.6397205995452846,1.8795112733701718,1.0096606469112621,0.07507968489700276,0.04327480176882364,0,4050-4149
0.8234488613206035,0.27690714003470784,-0.3744652549288211,0.2545382285940139,0.6893837306438264,0.4928980815516336,0.6205176328970343,0.3861301764129971,0,4100-4199
0.4647986933670733,0.35032447312759285,0.8433207296990606,-0.6863466715847049,0.9892561395458547,0.830467632841489,-0.10385075122911964,0.09555147866048108,0,4150-4249
0.049962396090790284,1.0114340258210774,0.4398292925118731,-0.538950394138748,1.5281741041398047,0.9811592263739551,0.2110340483929411,0.20871576041858553,0,4200-4299
0.28635675049629516,0.48968323585144247,0.7146914901511311,-0.539687463601164,1.1712414858682347,0.9757345895769922,0.14445498490553735,0.251566890311411,0,4250-4349
0.08024525032549262,0.5528579833100301,0.6882685863066204,-0.3743500354555591,1.4174376718857242,1.107766127136646,0.18146209392823157,0.14256647699797556,0,4300-4399
0.08068674777857164,1.0706147687252445,0.09156244250335294,-0.28088786200458005,1.704423001575949,1.2091075051438565,0.6463990323746904,0.3665548175433089,0,4350-4449
0.04569202684443205,1.0458408769120782,0.3479415061463305,-0.4690708921180383,1.5254674805213564,1.0235460163480057,0.5123807109514075,0.4219010123438014,0,4400-4499
-1.3403314637099963,0.17583794781656692,1.3629424257084557,0.8014988396861761,2.664232339501127,3.01154589857048,1.6316756694449936,0.33643457835670404,0,4450-4549
-1.4783114631970145,0.05642871135410743,1.4811805108407392,0.940696902253716,2.9385686004889036,3.748087851210034,2.4125847325755103,0.6646653521814501,0,4500-4599
0.14727733222972272,0.5020053116658041,0.7803428719874049,-0.4587132798941542,1.4565057311659095,1.3475687021078055,0.3386238804511785,0.1338881759464618,0,4550-4649
-0.06925561804870568,0.8289396120162109,0.18433676006759975,0.04186024168796237,1.9881644579885913,1.8916468287367278,1.189622722147653,0.49968656815103285,0,4600-4699
0.14878668952155516,1.0103530105679297,0.016796342660872342,-0.20338351819023756,1.776420870843224,1.4029372082806562,0.7678568691320123,0.43827816948471365,0,4650-4749
-0.08790270972250494,1.3580186009724664,0.1957193529726651,-0.48743983024303716,1.7542140862462394,0.8745447985824568,-0.01270259128014516,-0.021574844576009777,0,4700-4799
0.9989026082463511,0.4926784584358585,-0.49071321915035737,-0.00927168532890828,0.5987927942729487,-0.17117702633916837,-0.09714530051411185,0.17665109356232153,0,4750-4849
0.056370544496592956,1.4927274400266954,0.16615016576757335,-0.737744596227089,1.6014400676970137,0.545185853254396,-0.34556902911786025,-0.07521390149866566,0,4800-4899
-1.2690885702522978,0.25614645443422734,1.3087977740869365,0.7040854592617443,2.7909954197667477,3.5683979927819944,2.4007465524926905,0.7274203459452387,0,4850-4949
-1.2273460504733567,0.3241684496059053,1.2808403146048437,0.6222391310052531,2.8709229671051952,3.676537143858728,2.4319347538438323,0.7085431225792211,0,4900-4999
-0.20281221067583763,1.3546212161712536,0.2705977119845252,-0.4755376202187016,1.8664180116096203,1.301247685630944,0.6803737660980488,0.37766434379093056,0,4950-5049
0.17393892953140005,1.0479000596301122,0.004778054446638348,-0.2708923909328375,1.5629741496952876,1.0607514201799377,0.5826833216958648,0.3902296768571814,0,5000-5099
-0.2987329119785199,1.4711839251399619,0.3679729511155864,-0.5874280843980695,2.0691660396772216,1.54359415787027,0.6211106311255712,0.2422811182128622,0,5050-5149
0.3682933914329091,0.4911687440406609,0.6341527349166592,-0.5278657836714209,1.2153526629940417,1.2102613699616689,0.30499404400988867,0.2856043483646151,0,5100-5199
0.0632524500233872,1.1651875374902771,0.41034660529837863,-0.6703718545833423,1.450738632605231,0.908404741842878,0.26953309239342266,0.2974202014030934,0,5150-5249
1.0713514253620795,0.6544286127313417,-1.079518181706347,0.33688720385745985,0.590730290532759,-0.19808103976795033,0.19272569396019415,-0.011967053588923759,0,5200-5299
0.009846141416826604,0.7312799825542367,0.644623027860294,-0.4326133691134291,1.6791835985550565,1.4498698644585244,0.5233713862143723,0.25633814642142394,0,5250-5349
0.642173626743831,0.45325331820007114,-0.345403140717634,0.21807895969151034,1.0241453496118764,0.7136751570273714,0.7239627870114592,0.43976731833646104,0,5300-5399
0.5578610827528573,0.09690388049978514,0.8347340489499777,-0.527430895395672,1.074095227830567,1.3295488380093536,0.3881964906232435,0.39284621346457865,0,5350-5449
-0.14152760708540316,1.4058312225270098,0.2024292259844837,-0.49426671864294885,1.8443570880539615,1.2533157853182042,0.46343400091622217,0.08657907317826435,0,5400-5499
0.4907649902027358,0.6004461951462139,0.1833996421248309,-0.2974338792635334,1.1776477098592883,0.8837894781559368,0.37100679853887936,0.3489096830300724,0,5450-5549
-1.3022296395954713,0.201744317492197,1.329683879818695,0.7707645563059567,2.9216391534492887,3.69051298959282,2.3363785028267685,0.6254673047611863,0,5500-5599
0.1095480967451497,0.7396389512939143,0.5982653063403136,-0.4950441186086787,1.4003548210376178,0.9348657284609814,0.09041155133218017,0.14898480551261054,0,5550-5649
-0.08519490351916723,0.8730352645247768,0.4553605597724552,-0.2935004710302702,1.7837448378252754,1.4568137905277057,0.6193003618717844,0.3147380068831478,0,5600-5699
0.025351974566996588,1.047648499328992,0.3204779903807922,-0.43355951667410464,1.8727225216338024,1.675185878250093,0.829180529295667,0.38736847266886065,0,5650-5749
-0.17853749504207073,1.1701565923692967,0.4686919183374152,-0.495311412247575,1.7937858827732684,1.368711790183951,0.5726435605314595,0.28741689003804755,0,5700-5799
-1.3002636371416623,0.2438830062008831,1.3317786595409882,0.7245692354628384,3.016711621658012,3.9592793822559385,2.62672319438859,0.7472520045419109,0,5750-5849
1.207931012270799,-0.32343998663439266,0.12575188878236201,-0.022857940454207654,0.29579521369090633,0.48666479143666097,0.4190518102257162,0.5142316690261695,0,5800-5899
0.45105064134843637,0.7825000113972652,-0.01612047023916187,-0.24108604170527478,1.0928124077716654,0.6297529428622354,0.3533331957348408,0.34010031536579455,0,5850-5949
-0.08141735749526302,0.5185377142868461,0.5874832642922023,-0.06300420002858217,1.7081219347139067,1.772551905625162,1.110512511910926,0.5266100816834994,0,5900-5999
-0.13961687581250898,1.1743082193021805,0.24090377199417154,-0.32594833830600545,1.8907700574363646,1.308334265647804,0.5389761763690983,0.24611873094581443,0,5950-6049
0.12340905355960476,0.7873155070720689,0.321798215765877,-0.28187536970276106,1.7556377639061123,1.470740664976887,0.6509676127541771,0.34188223278534635,0,6000-6099
0.2501778641203038,0.3856598359819999,0.75769581023724,-0.4322420165891127,1.4956186884578038,1.531025152665789,0.5673942037858398,0.29439788487800056,0,6050-6149
-1.2034372390999275,0.2867331801492333,1.2484980009923674,0.6680876800681702,2.815676137010862,3.433743437954077,2.1036191147308796,0.53622423113642,0,6100-6199
0.6859477520272095,0.3348528716629296,-0.20781791625123397,0.15924875489799253,0.7502381631152031,0.6286941459966346,0.7047455502646468,0.4817894414269073,0,6150-6249
0.21874137647554076,0.8110097490680976,0.10150791450640487,-0.17161809956519752,1.4530086320578737,1.6053614018330984,1.3299676202063044,0.6863922408630472,0,6200-6299
-0.33655683203574327,1.1713704468465003,0.5030105601650363,-0.40735619029583586,1.8599590072893275,1.7369088115340396,1.2359350745234312,0.6178240451798618,0,6250-6349
-0.0957190892833158,1.0453012310591947,0.4624376948319101,-0.47321324196699516,1.6663391170903006,1.432424474326287,0.8255733235325203,0.5083728283868306,0,6300-6399
0.34774291539234065,1.0774778747495704,-0.2154603572718325,-0.24065848815331875,1.4428543735433417,0.8174630059199354,0.10847869664330853,-0.09977139410804106,0,6350-6449
-0.2570119250527266,1.5228632839838316,0.2816630465625591,-0.5759336904395804,1.9521534786323473,1.1406901330245325,0.1948351041953323,0.016533297565146248,0,6400-6499
0.5750300517783817,0.49360277172444006,0.04986781263833318,-0.13957670697211763,0.9774334057458601,0.6269814242702849,0.42231472973801787,0.3687434618364239,0,6450-6549
0.887007242678861,0.317324662904078,-0.2402743341961301,0.01586069296351943,0.618187272406928,0.28144672661418996,0.4533791371573215,0.26322207682100623,0,6500-6599
-0.1804400536344757,1.3243197983027442,0.2330699345327549,-0.41615254673914026,1.8839241968634328,1.3190193375069048,0.7404787060585623,0.4071128965347376,0,6550-6649
-0.22898170149251115,1.1208413952569418,0.3944358497300416,-0.3323088757271313,2.05387997358097,1.842909185031465,1.0675101348738287,0.46680870591482626,0,6600-6699
-0.3489267530159632,0.7223774406969647,0.6019189482754166,-0.023924913086325543,2.2665563943450353,2.637777426861108,1.8530940834877117,0.7668808641544826,0,6650-6749
0.9581318481613192,0.059687678312433226,-0.2392732792495169,0.1960977171839723,0.8155079581113801,0.797524932876009,0.7421481339277286,0.47730437687431626,0,6700-6799
0.9514310589618168,-0.08113869083259272,0.10253717070096721,0.00859172283332438,0.7011636864217442,0.7925352716990336,0.5360140601234933,0.5126085934246808,0,6750-6849
-1.859112820036187,0.053075155871492696,1.8604605616960854,0.9455770473764188,3.169606115054446,4.298207594018788,2.9199713577295507,0.8402708355960985,0,6800-6899
0.3397598612382654,0.9672048400853351,0.3382030682245611,-0.6617830489130948,0.9079634874714628,0.017596465170703467,-0.44152997925485193,0.08952239265173266,0,6850-6949
-0.19953794162715507,0.7146167165593184,0.6611136107799324,-0.2089494332490939,1.6626264138574733,1.360522269343082,0.5088991598833748,0.2860760139264065,0,6900-6999
0.07731197732063827,0.8766993064386238,0.1980274885773165,-0.19048509389021073,1.6389449473485025,1.2860957333222531,0.6971345770093745,0.3964103728772759,0,6950-7049
-0.07915880521718152,1.1004013793818705,0.3105924710324741,-0.3633468560876389,1.8579020555340338,1.4559133968926254,0.6859746813954806,0.34798673208177927,0,7000-7099
-0.1481298131968291,1.294616188613412,0.2889455617478144,-0.4691368322121599,1.9600278054657554,1.414899258537764,0.5290959342084769,0.23093370789347908,0,7050-7149
0.7962642981304293,0.3922109402687538,-0.3098522634738672,0.10865735966879167,0.8746174842262338,0.49667420842239307,0.5442872301137714,0.48188386049804743,0,7100-7199
0.66210675993103,0.8983617310266919,-0.40498119736081684,-0.18142902927445134,0.8697359833222189,0.18693694167787558,0.20933592013280639,0.3337368869832216,0,7150-7249
0.08679925585482237,1.5497308041542865,0.010956587930360417,-0.6681711321114783,1.2499215971685298,-0.024211120952057255,-0.461812309212742,-0.05630070072385557,0,7200-7299
1.0727496944661437,-0.8389738790211085,0.9043880619000977,-0.1803697895791086,0.32849218387152446,1.1369959506518716,0.27944864080395,0.2786140464347569,0,7250-7349
0.027013753179730843,0.6897620452383423,0.5591296268178547,-0.3391850619274369,1.6050513063652125,1.5942458716935128,0.895330521271838,0.5497765163373627,0,7300-7399
0.04292125619891904,0.9700365147615524,0.21699292205993603,-0.282733018303788,1.608448260160867,1.3172799119667549,0.7371597144058346,0.3701069011863616,0,7350-7449
-0.06840891675668281,1.1744155708474986,0.25184301953618815,-0.4060146541732877,1.8523120743895267,1.4130712272926114,0.7422286140344413,0.39781976855194323,0,7400-7499
0.7129285295569822,0.45852796857862066,-0.33268754724063987,0.13311243482289442,0.9308529476275413,0.5291103132908972,0.5177226885029753,0.3695822204142931,0,7450-7549
0.8846098286818705,0.1798364443773685,0.14324923091516067,-0.2295728121846288,0.5836480700288126,0.5021754444576099,0.17937137941389947,0.34430565735110047,0,7500-7599
0.30647329669187506,0.8878865359967292,0.021586175529525464,-0.26490435150430536,1.055868390151163,0.4139981742301744,0.2534069808736968,0.3195080298803508,0,7550-7649
0.03584892689215437,0.90465383892592,0.30951160154806606,-0.30654002709615613,1.4043276984753166,0.7897464395474647,0.28173380888437094,0.2817961581717552,0,7600-7699
0.12880980323998104,0.593116789452975,0.7528919127103191,-0.5156285048224895,1.6370285899220003,1.6026961670373379,0.6665979595712914,0.3301671511166053,0,7650-7749
-0.14014032444723498,0.455111337645531,0.4864507915239875,0.18048369613917517,1.776337353691126,1.6959247699488291,0.9271473325975084,0.2567271984225742,0,7700-7799
-0.1888205362141161,1.3149282531608377,0.44522400575716986,-0.6042034272695256,1.8223489557924728,1.041875139755391,0.13155991542177492,0.08286529458682329,0,7750-7849
0.01469257758087833,0.06825565476213082,0.27166047988751274,0.6125393223455224,1.635223685612838,1.8372127979510307,1.577851784698228,0.616264710611241,0,7800-7899
-0.0544752004074473,0.15576226485103564,0.2659045981195717,0.6077867714535111,1.648552221451061,1.863450442072947,1.5790537946675007,0.6091612814039734,0,7850-7949
0.06647931279611485,1.3115998073588315,0.019515642453213113,-0.423972365999954,1.5997466991770932,0.9123783033583648,0.3529753534963839,0.2083141621346997,0,7900-7999
-0.12588628594126194,1.4002462864692797,0.19993493475978494,-0.5114447891900658,1.9430908183513937,1.3438917971300315,0.5590220781223033,0.27371029499832006,0,7950-8049
-0.0070168395063629485,1.0237296467602732,0.4508023907311578,-0.5016177417832456,1.8279915380280376,1.5997895416838648,0.7146308535524954,0.331773767963622,0,8000-8099
0.21468192393851127,0.8408286782528881,0.3232507655645461,-0.4145009899708968,1.743405340145317,1.5970930251618505,0.7820473625883391,0.38756334297069,0,8050-8149
-0.9271557576341255,0.1028321705638996,1.0953127185326657,0.7000117471793657,2.7109905993092296,3.6504964826442965,2.5542556183334755,0.8629368460584181,0,8100-8199
0.1811761605197174,0.8662647283543754,0.5037570548633866,-0.5678078365951507,1.1292532356415508,0.532990341845352,-0.04842010821659276,0.2569921207595022,0,8150-8249
-0.21525304396242115,-0.06381195601673563,0.8063807507133043,0.4223129967474562,1.6412088581172537,2.075805629010357,1.229689980526786,0.41637130492281915,0,8200-8299
-0.7474757241049967,0.25922582343290546,1.0966950586051243,0.31316475671363675,2.3067010290893766,2.8008700839807243,1.6698936828679,0.5522368194634618,0,8250-8349
-0.03257128898088646,1.2019119023600822,0.24014319763923944,-0.4438021191176047,1.757582234075937,1.1852487646396106,0.5116528604897016,0.31919012648680434,0,8300-8399
0.18225082233507753,1.0969621310452924,0.057685902291195995,-0.3656852999778373,1.5458448864293213,0.918108377085631,0.40412916862887194,0.26401599688577,0,8350-8449
-0.32622001350626334,1.3022406526182957,0.4286099574764125,-0.44166581312759495,2.232860054458552,2.0093897941347505,1.0411151790901447,0.36722119419585214,0,8400-8499
-0.15906256014603645,1.1499582835445845,0.3622847703443457,-0.384209411802837,1.8917594069011994,1.5123355322002328,0.783313261921084,0.3717964325795326,0,8450-8549
-0.12374454842900556,1.5489372786893747,0.24114950816957165,-0.6955287515653826,1.8237099883483843,0.9881664141109536,0.17380795130780036,0.13023711576920252,0,8500-8599
-0.0029081597476725007,1.3647891009553537,0.21504007332806147,-0.6077158206794707,1.8762956096903665,1.2686660705484507,0.30562578113940786,0.12568972684698868,0,8550-8649
