ar.L1.y,ar.L2.y,ar.L3.y,ar.L4.y,ar.L5.y,ar.L6.y,ar.L7.y,ar.L8.y,ar.L9.y,ar.L10.y,ma.L1.y,ma.L2.y,ma.L3.y,ma.L4.y,ma.L5.y,ma.L6.y,ma.L7.y,ma.L8.y,ma.L9.y,ma.L10.y,is_anomaly,window_label
0.7353987016542664,-0.9357609251238761,0.40767067456552264,0.008855205288895853,-0.30215953597266737,0.7734277561898496,-0.24164540990981528,0.5459213736513235,-0.16318935441261792,0.00286481761647762,0.9685761933654462,2.249617798021163,2.5760002870999545,3.040718049510579,3.226636264237132,2.896274479178258,2.212364794777321,1.8548096002726528,0.5409816994548038,0.7248411717121643,0,500-599
-0.7791164576826166,-0.07422397112377,0.01736233921172943,0.47428791953863114,0.24406995183792352,0.221815670631656,0.5522242774683372,0.4189586183226219,-0.07753255564205525,-0.23777010710629604,2.6746652447408135,4.520829870697217,6.188154125855736,6.857884023687559,6.515240469823096,5.451032282605129,3.4506333525072446,1.5806247935800741,0.4596781701999834,-0.011520558333005993,0,550-649
0.11113798008629294,-0.2164343646387582,0.28761715660798953,0.0984024876081768,0.27292211119067394,0.10025517430137937,0.3240116390131191,0.2953584497806413,-0.4504459071037471,0.04600921563849404,1.753275928177365,2.9959254811658957,3.3430448611072707,3.493553519725997,2.839453463856916,2.2040154028287278,0.9127849696522992,0.0841471052971956,-0.23801693005443947,-0.26850209655784385,0,600-699
-0.8802091419031218,0.36848035453492417,0.28109167870760765,0.013833218784569834,0.13575048258263983,0.1869295968749354,0.5167945496120105,0.8125811441230308,-0.05643909460879748,-0.5143923847697925,2.7941521525509563,4.1832077962516,5.116341237948506,5.594056578867081,5.476134233580772,4.947453259528828,3.6571245861269364,1.7422925030834522,0.5736234280453943,0.21257418422648,0,650-749
-0.005360149365080266,-0.3911596816509202,-0.1794737950386057,0.30617131815398047,0.31208478841437604,0.5190620067616168,0.10558508075349002,0.31719170148720505,0.2402057774153769,-0.37135204848312353,1.7893908090709496,2.9505190470334344,3.9676095563319667,4.489804678344492,4.275774583102852,3.48952791418421,2.4759447068817644,1.4701795849156776,0.3377735395428045,0.24143674893780265,0,700-799
0.4805767387348478,0.030845740867530586,-0.09364201730019943,0.14779263499669462,-0.1553221507147211,0.34346169731123133,-0.1675038772469325,0.3168817967220594,0.616699973262091,-0.586684504124209,1.1153704433311988,1.3935296010236042,1.6565426307224034,1.7496040870907743,1.6897216040460852,1.4753987445278316,1.374203657248049,1.1560394849028865,0.1547479013544287,0.1905160971769027,0,750-849
-0.21534109347177197,-0.6588334743819578,-0.06564270914475534,-0.21396861376785264,0.35624701365705924,0.30863917166550886,0.6989326031456726,0.21136147883623052,0.2193270071640261,0.226393057577756,1.7791697177046475,3.132872450506978,4.027738257108373,5.192913607406889,5.167442076845908,4.977798485846886,3.6269689101849947,2.799382833734046,1.50334700025811,0.5916877481669576,0,800-899
0.5503039477104644,-0.1547478003952033,-0.09225937585744903,-0.11093114802903714,0.09070225082450209,-0.1857685832679038,0.7108293194956163,-0.3341589680099201,-0.004259314217527677,0.4787144457028674,0.8811864204347939,1.2865421975604,1.3742109840267736,1.754944927409869,1.5337913887563361,1.8508739996391628,1.0802976891758924,1.320474675828996,0.9583490693677453,0.5916063687393803,0,850-949
-0.34998664091462617,0.32278244118328486,-0.23889181441030466,0.08263130135841905,0.30670604187001865,0.2819205350881129,0.11213360965054614,0.6399667964831051,0.22285898728352588,-0.558074706680209,1.978980107023567,2.651044249092913,3.4184933596548923,3.7152105002783253,3.5615361034075965,3.07640308727575,2.4691982419567227,1.263013715498809,0.3489863343535071,0.2569360874918373,0,900-999
0.18220727282433313,0.2173770940943158,0.3124778435875472,-0.557656691156543,0.3087126848654026,-0.22770586461553977,0.10965521684397457,0.16338066157150946,0.49919929865096285,-0.09459339860769442,1.6632320649887398,2.1583848577897378,2.0244327219751983,2.3527507149378,1.9613558098199833,2.209614902652626,2.1694906392111286,2.16132081104747,1.1995340970443076,0.615750247901267,0,950-1049
-0.3091916274004957,0.20486510191315294,-0.25646881962476237,0.11585530825674314,0.4355347676379228,-0.03970363101928726,0.39589907832124877,0.7058332072837304,-0.12718157634396562,-0.2680230648434527,2.1285856288395983,3.07933476580185,4.091628292955814,4.639972236261001,4.346987131019371,4.034291748834381,3.146015965167344,1.757264237762479,0.7647595456709727,0.2226345343247006,0,1000-1099
-0.31407667910586357,-0.3526127876576794,-0.2799291838995055,0.6178845462533651,-0.03994586980225366,0.7765114515448815,0.38271340037744717,0.30237613308994005,0.3222856804580919,-0.5175020718153922,2.0233133783458093,3.5254749790490734,4.8160455713738335,5.166721961523815,5.405212132146988,4.361565866722465,3.1621358711692045,1.8316883708936942,0.5634879250051527,0.1948650186487466,0,1050-1149
-0.4411683305853726,-0.036871806692730415,0.12770873762712753,0.7780439745156544,0.16280330335964407,0.644309744743843,0.22039791262731767,0.0222583218815579,-0.004314891237539531,-0.6019532276749902,2.0346567054588722,3.0401798922414263,3.706622351565412,3.3773335313121517,2.9035862233288467,1.7255674325547543,0.813535109953663,0.12040335754487719,-0.218345636364754,0.10642643614117633,0,1100-1199
-0.18974014564974218,0.3626677553299649,-0.2791131324320306,0.30651003396988336,0.17603899230057368,0.0336856001130979,0.38361919128135347,0.594645147041976,0.036079092428599024,-0.4823901542244394,1.8511657122631135,2.541727594621401,3.42733015976672,3.7310900539797593,3.620904748031021,3.5342308043292654,3.1766931229012787,1.9923437546690064,1.1269048964198567,0.6298227703824486,0,1150-1249
-0.3103911103877681,0.1314054527107389,-0.1217928172878302,0.21953364094757558,0.11338738864407621,0.39324798685869483,0.1396877059082522,0.6195261489302222,0.2029956140823348,-0.6700614809015246,2.3097455149872155,3.4595355527264604,4.427678252747997,4.912421941032006,4.88745335834725,4.318518493910982,3.4846126098479893,2.1428032907781214,0.7354439378876072,0.23423255572869853,0,1200-1299
0.14573701054514995,-0.09925383011860353,0.05786498832110586,-0.20553169430411652,0.3811315502810736,0.07809325994773382,0.17108004373084107,0.6037959725275763,-0.0963605130698242,-0.24083859461013066,1.6361842681247818,2.535585108259495,3.0249060026712145,3.623534053953199,3.2306539868173996,3.266098095956883,2.6340457539673845,1.7460772871992682,0.7669057209387905,0.40153605405290643,0,1250-1349
-0.1485356222464498,0.41819592971986363,-0.015080716558819485,0.009089366267733809,0.011182552981428229,-0.2973605582260061,0.34901085162921147,0.7293237011811313,0.06410911024287208,-0.3316090966862351,1.884058622527641,2.5755494919439434,3.289295845046246,3.4386601161884776,2.9969272888685996,3.3975194965679902,3.2681898653627783,2.4428664111616456,1.6596550687952314,0.8670524028001942,0,1300-1399
0.9933166802586962,-0.4450310875391298,0.3970251361170127,-0.5094725756903882,0.1118361012177691,-0.03226860603008827,0.3791245616299658,0.2733928289896979,-0.5371543870675406,0.3024870483534088,0.8729034632327445,1.3406139438479272,0.9344967993864504,1.3714996076438088,1.116992193267451,1.631737875421842,0.9039594800960453,0.758866946463421,0.477634952162879,0.15967142204686294,0,1350-1449
0.7487276094248478,0.06655978525790816,-0.3496281874208562,0.4317715458680148,-0.477367358082909,0.723394384298184,-0.310047023519021,0.18382942297854132,0.444707563622711,-0.5271993912750145,0.9325023926775342,0.9879884753690806,1.1954193493147898,1.0915171126526804,1.1317444420029847,0.6930033509102981,0.6305941255873082,0.4706811787997448,-0.08255282249840185,-0.4354082814076396,0,1400-1499
-0.2861674894933056,0.6407501901630246,0.25832668246938195,-0.118167904238535,0.24833238350534917,-0.26246160227895815,0.37347602468031066,0.593328845204926,-0.06732059727272713,-0.47620858733317667,1.6751209933701208,1.2758890635746987,0.9732484734756195,1.1305006505103565,0.8225210612609555,0.8897380180782867,0.311727056718486,-0.6520612089398592,-0.6017640891443112,0.0643570381032059,0,1450-1549
0.42691212875250817,-0.0200769768953713,-0.8448313008840652,0.4063247090684594,0.026864553689498957,-0.35776435368140397,0.7470060473012334,0.1575356992662868,-0.4414542572893028,0.6531418521488953,0.9388786823600326,0.9663323622309855,1.9350896963574746,1.944979938196318,1.8159189444550514,2.150287317177387,1.3873665077971762,0.8422858333052201,1.212177098959498,0.3856219087521986,0,1500-1599
-0.0203962711188225,0.2985597693745877,-0.3017408255217837,-0.14938008217465154,0.4241841475122412,0.10068859874875398,0.2955550879961968,0.3867637098322642,-0.12458626388268629,-0.10918861028403788,1.8457860460137603,2.536434011960236,3.316584305004432,3.9851481831425493,3.847980804584405,3.937014334426267,3.1341014467271786,2.070740947947402,1.3286611121883678,0.7866458036727775,0,1550-1649
0.5724056796602477,-0.4947080256225065,0.22733451410230154,-0.3263935765481399,0.1351124010426474,0.04267788846627256,0.43003544705792474,-0.3732185648196311,0.4486410611751719,0.12629832977189448,0.8474821602732521,1.527177106610218,1.5524195667754985,1.953135997238694,1.8311731071797275,1.9199282958416353,1.1781438064857332,1.5351139325295287,0.7026855774580343,0.39595443386842194,0,1600-1699
-0.4828196753109664,-0.08890289703194831,-0.01728970490017523,-0.22469760530609567,0.348611469169442,0.009690112693224832,0.5835717869905641,0.6641877051428356,0.1081253931717778,-0.24693371082815962,1.9739579138556942,2.7958548006369566,3.3805012734033095,3.9676404926752444,3.59625885604681,3.5414054602306217,2.8059839760724103,1.6841899491396575,0.624207729313966,0.35143088404474765,0,1650-1749
-0.38474026542190853,-0.040209779623064906,-0.0807260697393759,0.24938090516275793,-0.21821413629904074,0.6648218139467126,0.5076577954890076,0.23434779411958193,0.257961633195673,-0.36330086763589586,2.088676177505274,2.9617804940489627,3.6602468080756037,3.8286459225430463,4.099626055762915,3.394253228375122,2.387013536997994,1.4300392969140931,0.5106985963314001,0.1318238286807812,0,1700-1799
0.5927243038926513,0.15214779722341992,-0.26506503653758506,0.21115567518281064,-0.23177724917264184,0.5786086560349926,-0.37734255378541093,0.3587499493329268,0.49211429851062516,-0.5781983595112022,1.1222535234864361,1.2107634110486765,1.3229043532271643,1.4178066626153698,1.402607624428887,0.9171338756628272,1.0767632321855571,0.6934774727937819,0.052770195910364304,-0.2616364999461534,0,1750-1849
0.8065933831403199,-0.2818688944080102,-0.2328451806709552,0.5398671660459573,-0.498186733432897,0.6306411352518867,-0.091684880388203,0.018468031090118547,0.4268994478584791,-0.39369829950252366,0.8436321153633292,1.3718122318286994,1.6077913828519397,1.4923864438974224,1.6307019986544167,1.1152170419791174,0.851999752220842,0.691935309568149,0.012315726501794744,-0.15429237112908026,0,1800-1899
-0.8248077030998642,0.2379814748958712,0.2867430869107119,-0.07909612532817129,-0.22621678953558905,0.5255435517356877,0.7557950458492313,0.4911306520871621,-0.003269246839945339,-0.3729973732925446,2.561409231931838,3.821176508787222,4.571526777838356,5.093692206005171,5.509505800962678,5.155186652478415,3.9808492492185863,2.4936430626340793,1.387199972217779,0.592483893934279,0,1850-1949
-0.5342787052704314,0.09292764989387009,0.09422417746727424,0.2873175071380351,-0.20768993520904183,0.37547216663586863,0.5188448052986013,0.6056814707291367,0.1152514924671072,-0.6167723222043168,2.312783199516479,3.5698748821541644,4.477937144678264,4.707428874865768,4.941515565608726,4.557071924740953,3.6333337765252014,2.201002910173253,0.9224095614433182,0.37644561487344674,0,1900-1999
-0.030069869578841557,0.2747581126462577,0.07532855836262087,0.7182814170341649,-0.2686891947021626,0.10483402373332618,-0.06722609614895507,0.16086224658997622,0.4178905708443538,-0.4686391721088168,1.88559337142698,2.5126493773708383,2.852489417399081,2.082158963611953,1.4478922290359428,0.6673296760954862,0.21090112533410466,0.08338379514232597,-0.25654999946397394,-0.07448278827252763,0,1950-2049
0.061752895781853445,0.8280097985710582,-0.20425197685212837,-0.32916080439462064,0.2014572304719266,-0.1495356740729043,-0.24944191393633738,0.6022006295461853,0.45971044592142957,-0.3008815809436156,1.8750763297715631,1.8414678923300707,1.7309322977129182,1.7894127353807534,1.46184049973904,1.5781772528070341,2.0864984151038293,1.9665082067734123,1.198545544795699,0.5377356095236092,0,2000-2099
-0.8077984106498683,0.01940235403170281,0.04143054829091525,-0.22214519937587462,0.5569797275954972,0.6238321477267951,0.5976846236476929,0.2971030834418748,-0.06148905127035863,-0.20151968275494098,2.6033149628950722,4.084313023589982,5.293394385263736,6.50162986017246,6.589079025038056,5.723629345625545,4.094801279497256,2.5712500682933626,1.312246437194136,0.5049547009565695,0,2050-2149
-0.7782995487908075,-0.16418142672825026,0.22010518479389524,0.2629521175806691,0.087432445011285,0.8881632979600588,0.8053186806261415,0.1386033854814431,-0.2917168211487327,-0.26826095287004853,2.100974640033314,3.1150672144796996,4.000923862913611,4.733292207727986,4.964627489251058,4.022739803343537,2.8737621075729107,1.8277517733980257,1.0640873147464485,0.30982817618418484,0,2100-2199
-0.5496564381182677,-0.10620386835399462,-0.016807326212904428,0.45069680338619106,0.3222941223564308,0.48666868284841763,0.7245903035899539,0.1722686333081587,-0.15309829336404593,-0.41761745856874616,1.8466100895795192,2.6384228465113067,3.3894713613875638,3.583301695874809,3.3614804380166095,2.7997633392504584,1.727713785392916,0.8934319090476937,0.4312659362990743,0.33773235351879766,0,2150-2249
-0.4198746900931593,-0.12140849322468027,0.08739450630516947,0.35929432397079886,0.616414030146283,0.2934485475435735,0.4385676693417032,0.27975130229317874,-0.4189978688382321,-0.21917584277585586,1.9908155066501658,3.0840015563317755,3.6916604570696046,3.9376898591192457,3.1266907997062607,2.378224254473486,1.1284053244138001,0.20339566147342913,-0.13572632908148496,-0.028348925017492796,0,2200-2299
0.31261561740245014,-0.35421049071882504,-0.03038615751767894,-0.005559581283576295,0.25610253451048254,0.16226527960943568,0.11775301556266767,0.3425072982996338,0.4200766598578082,-0.3657438632003087,1.1960881666095782,1.9373085083378054,2.2651862329928445,2.675729117605335,2.4325080353227886,2.4115633072348146,1.9456807080182488,1.5015044904282027,0.43860538221358786,0.4750479504949535,0,2250-2349
-0.3479268661072416,-0.029942027295888574,0.2718319642641387,-0.09874812515832618,0.1445013321654165,0.2058037024040625,0.6189933050660957,0.4658762276561165,-0.04047038776482584,-0.34162920180174716,1.8892733551595684,2.7207587733156164,3.016364096586413,3.38671389400385,3.278360199094302,3.0755728643790103,2.0865074499977574,1.1244527345590192,0.34454326838554195,0.3339625158787014,0,2300-2399
-0.15313723313960165,0.2186084817057223,-0.25076367890573414,0.13933979376483385,0.2207282700782672,-0.17545609880242513,0.8140321646638584,0.37791428995678666,-0.36930172877910716,0.06558857921645915,1.8739764862208506,2.536486502883432,3.251737830925395,3.6576875208822237,3.4459376473217245,3.366112019074885,2.3200617311514677,1.2847189677234465,0.7310792626663158,0.34055841191008857,0,2350-2449
-0.25396197371313967,0.030890945728999353,-0.1941855566391686,0.06641883216238667,0.30096858948202526,0.18044914532158426,0.762437391689517,0.11896402230683505,-0.257275721457593,0.17478741064005165,2.030896228495409,3.004539816360584,3.84296045118348,4.482569880134138,4.39354441558306,3.945057542754266,2.5765324448670714,1.6000137367643217,0.9311920043281806,0.394466796450126,0,2400-2499
-0.26472135731437607,0.35107081469041296,0.12972212408048797,-0.04955962007208589,0.411139952515172,0.15556851314585624,0.20481386720302605,0.35616944104707604,0.08144037546991612,-0.49985474641420746,1.5071378092656755,1.4788293067455045,1.5754088172989564,1.785951226671112,1.2463002369092793,1.1893874650362304,0.75198695335575,-0.06032945239313156,-0.36059925838411666,0.14137133875515528,0,2450-2549
0.8920534061017644,0.9477900188215151,-0.8618780524136338,0.19920474081022754,-0.0722638420228246,-0.23286929427071518,0.7456810297495879,-0.7788692288063559,-0.47823037785517963,0.6393718074711232,0.25502411162145916,-0.8061428504919544,0.026969445552986665,-0.28363252818462886,-0.32512629686119887,0.028440344075663003,-0.893818111205864,0.010888977731143251,0.9475429636529566,0.06103817199788458,0,2500-2599
-0.5247436199834485,0.5128262718734146,0.2787054379496929,0.14431538462921017,-0.5862991471322272,-0.10921364501867717,0.5202830886422674,0.27187403227166185,0.27305269894553547,-0.004184580827597675,2.620846810469252,3.693984553865673,4.108552540186672,3.9733698178166605,3.789437947532845,3.9913903601877623,4.103400897243658,3.6563113419332254,2.5534586630575165,0.9075788429503043,0,2550-2649
0.06093544034051443,-0.10466521556533281,0.10562800989675743,0.09003669833523761,-0.019300767778170518,0.17837525509327637,0.48278761047788504,0.39782634064167355,-0.3120133264067051,-0.0789924840029669,1.90142447509941,2.985351904508975,3.554652662473032,3.849023016266971,3.6506875739534412,3.4429985821434608,2.3588914815254864,1.2487814596049571,0.4858205414804513,0.034281670414011874,0,2600-2699
0.395820352749222,0.5862307317039821,-0.7379233366921806,-0.11149759537490816,0.2686053847985278,0.46330662792688965,0.024363855846872617,-0.17106725412543533,0.018862701856793382,0.156308589639229,1.5383830621486767,1.5888671201169198,1.9691036891125637,2.330279717882579,2.4012713368769427,2.020182410520547,1.0841391311268018,0.7057537955856608,0.7543456888731249,0.14907934862002817,0,2650-2749
-0.5338101132144777,0.08999084153816256,0.017009022213350017,0.23133036467060977,-0.09502277503928007,0.3964992139134961,0.369527513548572,0.5297568389804924,0.23754891726980526,-0.4742565771314775,2.289983850264184,3.4111669210144386,4.301007607709985,4.583245292462298,4.592463775174153,3.9595576910753527,3.0139711645287615,1.608829218008795,0.42142820077410686,0.17244569905873666,0,2700-2799
0.3701099107855089,0.14462874539252144,-0.28660054605376195,-0.10337739275121709,0.3814539318401682,-0.08544264507412068,0.055629432333436424,0.33280959010494565,0.42738987259474726,-0.34995592681655285,1.3257201430708438,1.6270794005767744,2.0222816135447848,2.4781972138652835,2.086652870583349,1.9965055279097417,1.893348022161963,1.4770253152625081,0.5195191039243889,0.39117709023898956,0,2750-2849
-0.17496638395622785,-0.4201646241369612,0.20675454388489214,0.8426387196435441,0.16634075976633061,0.6282358834092008,0.26276971722248366,-0.2720614207028401,0.0014266182836992908,-0.384951425270032,1.9022272839052077,3.286257179045968,3.969812160762793,3.816495473814933,3.20144543395784,1.9645126373965147,0.5653948216199327,0.021145877271144975,-0.4699696650552603,-0.08082414815845053,0,2800-2899
0.5606508626638054,-0.05196617295559532,0.3163714611094609,-0.05818889693174434,-0.45452480539758855,0.21683373065893094,0.2994367341657092,0.45233315934708745,-0.3409889464405109,-0.04366797669802836,1.346589139694329,2.020747702479513,1.8690842046407625,1.9711916022628428,1.9712516284792982,2.2878545510007418,1.6244585518757324,1.282091964688758,0.37455833031305696,0.2868760908933659,0,2850-2949
-0.06758447191355202,-0.1057298392852502,0.11441984475064121,0.18187431520853808,-0.039989542238812494,0.25354824225695993,0.5616877873090853,0.33296614965938565,-0.15550923429264357,-0.26323269795037796,1.942975954069208,3.2795672486523486,4.069185944544112,4.453943460990827,4.47079120855095,4.197231869118107,3.006329778340954,1.9657130543201764,0.7311785712566952,0.27887040598725743,0,2900-2999
0.37856998861729946,-0.38456255635411235,0.05765378748049692,-0.14256695082788726,0.7958648759878663,-0.09922636459867262,0.27591908385957026,-0.012589764758944688,0.3273860800444455,-0.3404282987739484,0.9601374275599204,1.6126017988141461,1.6490193294952402,1.9911894107004051,1.0542923898603695,1.0126584509188437,0.3775555934887134,0.27154925756969006,-0.39405305138158975,0.20875088665849295,0,2950-3049
-0.4466634349347668,-0.34223609997705867,0.032895205763060126,-0.12044838463384482,-0.20693892429417637,0.18463629564150758,0.07132541080104758,0.5797326413872892,0.44671729393872117,0.5896605951133421,1.77544620394787,2.5899740687031327,2.765544172795451,2.920592325933251,2.949804252002023,2.7991531326746255,2.751349518960873,2.0675305532283845,1.3653227557598613,0.2464768807964927,0,3000-3099
-0.42581164531023397,0.6608602445935328,1.4448982275471067,0.4547506822446087,-1.124932396152185,-0.9174895866867488,0.1306839653981647,0.4564383263711216,0.38554413521650965,-0.1603232881809872,2.0309559680674916,2.1244914024043258,0.3986223765239716,-1.3237161969083746,-1.0653906000991045,0.6598893017198975,1.8951371270682156,1.8636218570841223,0.876259454886015,0.37535356297085576,0,3050-3149
-0.05788749287134912,0.4371895281764248,-0.36471256589970114,-0.13591697197803798,0.12459960951902972,-0.016753097982303504,0.24584841646274697,0.1849117990498519,0.20599383557166842,0.27725160845346314,1.434138619131877,0.8315732680828841,1.0706705685133155,1.25307016219032,0.7453814425328505,1.2430512284539217,1.398197592301224,0.4383384473803555,0.028811324714766596,0.0009785220739228137,0,3100-3199
-0.26969578184831117,0.39881910541215787,0.3086134709974992,-0.5238587620291868,0.048198788890772504,0.070188396158943,-0.039091694597001216,0.3062584792632703,0.40422303338450705,0.19471302671528065,1.5740953721719553,0.9974984778452949,0.39963212938736203,0.8533856254707957,0.6696999204139655,0.7909810039822918,1.3030499084592033,0.8150791210583215,-0.3449510208972739,-0.4191624276722506,0,3150-3249
-0.4343518342728392,0.28013340063051084,0.4595125705375957,0.8397378822316311,0.43655474122725874,-0.2349290341026216,0.1707697490025717,-0.05691931471662112,-0.2991916758862934,-0.16330734425858284,2.0718696194984205,2.3996471992570703,2.0204898635952113,1.103468531359844,-0.6408827307834193,-1.6891342674416772,-2.2203995479999277,-2.0658372640053324,-1.1019015207195078,-0.06187712539664078,0,3200-3299
-0.0042341888171629205,-0.3903085794238529,0.03221389987697071,-0.11109020738957749,0.21405919772581616,0.20331935765207867,0.1754565478470612,0.5436712376455306,0.3042229128536709,-0.16480976789422697,1.701778529229238,3.047849809112595,3.8151561808513605,4.516047050419937,4.436412443930205,4.514648572737249,3.8129259302780345,3.0454054813882023,1.6975861674989992,0.996648150676493,0,3250-3349
0.9159682161983187,-0.04955776877955939,-0.27014546253988736,0.0815746282344136,-0.052789083536891025,0.3100935517121697,-0.4922232310016214,0.21335691139172658,0.7068162816345,-0.4051643806961429,0.7450638594000342,0.9024452426886163,0.928971945079609,0.9214100421410747,0.904847170250906,0.8557715008700668,0.9727528393062612,1.1121316457925858,0.12891102805823765,0.26192255878031495,0,3300-3399
-0.4889691557783361,0.05588115311072728,0.24539215931593275,0.11573591234203354,0.07612605147892992,0.28014003303788454,0.4665193131535078,0.6120576686529342,-0.021132656416486262,-0.4862732814952335,2.3575713821202045,3.4556881733149885,3.9460733679861706,4.076529382519131,3.955601201051956,3.4438080267652067,2.3177983635144486,0.950922338304198,0.013085470592430072,0.02865424928889017,0,3350-3449
0.33658049037228255,-0.40766075610792085,-0.1912387211213608,0.21057885049381242,0.33873523002903333,0.28533764942061635,0.15968490087333756,0.30279424637526314,0.23974948670501262,-0.38498392674970194,1.346622628958835,2.2121070949611723,2.894803308054911,3.3955892477700598,3.120773898911659,2.724817986665629,2.0767172551304967,1.4372578542644048,0.3368858893926799,0.35247347082877256,0,3400-3499
-0.5214608416611992,-0.9094665151373098,0.021368625376143036,0.20590489317259233,0.6107228603752533,0.7794662910749435,0.7013191258892255,0.3118954091772094,0.08021998777067996,-0.37909932838094845,2.0505578986866557,3.8930657468173506,5.156823717633383,6.175663439374438,6.145662410403094,5.473117806575127,3.8264040529413355,2.4357503806733307,0.9205922913773581,0.48970689291496794,0,3450-3549
0.15917587607519615,-0.07637888348573958,-0.11061824224775751,0.40798008466126784,-0.3137685938948848,0.2980720746148707,0.1143282268932529,-0.20531250763492626,0.6259534965254574,-0.05218195780934577,1.3207229894896408,1.7955302937269884,1.993103147562373,1.8458849671665862,2.0897745785646284,1.8628950459747107,1.863956675535242,1.7983368989961683,0.7982492698640631,0.4555512770232399,0,3500-3599
0.4004936310644117,0.23688117948834023,-0.5428442837729176,0.3909863719601942,-0.10016145854063653,0.1691973771454401,-0.14083501726539877,0.10680745871874416,0.566657998405923,-0.24684217518140755,1.2000637774425622,1.2252419350170278,1.542850177723384,1.5089948736156145,1.5792916471059102,1.282389921414391,1.4737497316314472,1.267426728666413,0.3086747904471928,0.22468053754877199,0,3550-3649
